"Explorações que recorreram a subsídios segundo a SAU, a dimensão económica e a OTE (Grande Lisboa)",,,,,,,,,,,
,4 a < 8,expl. (nº),  10 395 ,   610 ,   4 ,   13 ,   167 ,   13 ,   5 ,   288 ,   120 
,,SAU (ha),  36 676 ,  2 647 ,   10 ,   88 ,   751 ,   51 ,   31 ,  1 290 ,   426 
,8 a < 16,expl. (nº),  6 971 ,   433 ,   4 ,   6 ,   132 ,   7 ,   4 ,   208 ,   72 
,,SAU (ha),  43 185 ,  2 932 ,   114 ,   77 ,   874 ,   72 ,   40 ,  1 365 ,   390 
,16 a < 40,expl. (nº),  5 521 ,   390 ,- ,   3 ,   137 ,   4 ,   3 ,   188 ,   55 
,,SAU (ha),  65 684 ,  4 872 ,- ,   117 ,  1 248 ,   32 ,   201 ,  2 065 ,  1 209 
,40 a < 100,expl. (nº),  2 412 ,   131 ,   2 ,   1 ,   46 ,   2 ,   2 ,   47 ,   31 
,,SAU (ha),  77 878 ,  3 381 ,... ,... ,  1 261 ,... ,... ,   812 ,   932 
,> = 100,expl. (nº),  1 267 ,   64 ,- ,   1 ,   10 ,   1 ,   2 ,   10 ,   40 
,,SAU (ha),  169 739 ,  7 512 ,- ,... ,   559 ,... ,... ,   419 ,  6 192 
OTE,,expl. (nº),  61 615 ,  3 632 ,   19 ,   96 ,   964 ,   71 ,   34 ,  1 662 ,   786 
,,SAU (ha),  447 863 ,  25 727 ,   292 ,   533 ,  5 922 ,   304 ,  1 072 ,  7 804 ,  9 800 
Cereais plantas olea./proteaginosas,,expl. (nº),  1 461 ,   118 ,- ,   4 ,   6 ,   1 ,   1 ,   62 ,   44 
,,SAU (ha),  40 033 ,  4 429 ,- ,   18 ,   159 ,... ,... ,   689 ,  3 507 
Culturas agrícolas diversas,,expl. (nº),  5 146 ,   317 ,   1 ,   1 ,   58 ,   1 ,   2 ,   172 ,   82 
,,SAU (ha),  66 071 ,  4 580 ,... ,... ,   416 ,... ,... ,   956 ,  3 096 
Horticultura,,expl. (nº),  4 735 ,  1 127 ,   1 ,   24 ,   472 ,   20 ,   3 ,   550 ,   57 
,,SAU (ha),  15 404 ,  3 292 ,... ,   11 ,  1 628 ,   24 ,   20 ,  1 486 ,   121 
Viticultura,,expl. (nº),  10 941 ,   298 ,- ,   1 ,   81 ,- ,- ,   36 ,   180 
,,SAU (ha),  37 690 ,   967 ,- ,... ,   322 ,- ,- ,   100 ,   542 
Fruticultura,,expl. (nº),  6 804 ,   235 ,   1 ,   4 ,   20 ,   3 ,   2 ,   78 ,   127 
,,SAU (ha),  28 261 ,   525 ,... ,   12 ,   92 ,   1 ,... ,   210 ,   207 
Olivicultura,,expl. (nº),  6 219 ,   28 ,- ,- ,   15 ,- ,   1 ,   5 ,   7 
,,SAU (ha),  19 816 ,   84 ,- ,- ,   36 ,- ,... ,   10 ,   36 
Culturas permanentes diversas,,expl. (nº),  7 853 ,   127 ,- ,   1 ,   22 ,   1 ,- ,   24 ,   79 
,,SAU (ha),  28 463 ,   514 ,- ,... ,   158 ,... ,- ,   92 ,   249 
Bovinos de leite,,expl. (nº),   402 ,   34 ,   2 ,   1 ,   6 ,   1 ,   1 ,   19 ,   4 
,,SAU (ha),  9 180 ,  1 326 ,... ,... ,   115 ,... ,... ,   642 ,   399 
Bovinos para gado/carne,,expl. (nº),   697 ,   67 ,   1 ,   3 ,   24 ,- ,- ,   31 ,   8 
,,SAU (ha),  27 031 ,  1 275 ,... ,   64 ,   521 ,- ,- ,   348 ,   341 
Bovinos para leite/gado/carne,,expl. (nº),   46 ,   8 ,- ,   2 ,- ,   1 ,- ,   3 ,   2 
,,SAU (ha),   552 ,   136 ,- ,... ,- ,... ,- ,   130 ,... 
Ovinos/caprinos/out. herbívoros,,expl. (nº),  2 292 ,   396 ,   10 ,   34 ,   101 ,   23 ,   5 ,   147 ,   76 
,,SAU (ha),  41 280 ,  3 628 ,   122 ,   153 ,  1 711 ,   103 ,   96 ,  1 075 ,   368 
Granívoros,,expl. (nº),  1 993 ,   43 ,   1 ,   2 ,   8 ,   1 ,   2 ,   20 ,   9 
,,SAU (ha),  11 273 ,   58 ,... ,... ,   9 ,... ,... ,   23 ,   20 
Policultura,,expl. (nº),  8 707 ,   563 ,- ,   9 ,   82 ,   2 ,   2 ,   385 ,   83 
,,SAU (ha),  63 389 ,  2 846 ,- ,   167 ,   396 ,... ,... ,  1 526 ,   325 
Polipecuária-herbívoros,,expl. (nº),   488 ,   30 ,- ,- ,   5 ,   1 ,   3 ,   20 ,   1 
,,SAU (ha),  8 171 ,   218 ,- ,- ,   19 ,... ,   16 ,   167 ,... 
Polipecuária-granívoros,,expl. (nº),   579 ,   44 ,- ,   6 ,   2 ,   3 ,   2 ,   28 ,   3 
,,SAU (ha),  3 584 ,   194 ,- ,   29 ,... ,   4 ,... ,   94 ,   1 
Agricultura geral e herbívoros,,expl. (nº),   423 ,   38 ,- ,   1 ,   6 ,   1 ,   3 ,   17 ,   10 
,,SAU (ha),  33 026 ,   853 ,- ,... ,   57 ,... ,   88 ,   88 ,   556 
Culturas diversas e gado,,expl. (nº),  2 174 ,   113 ,   1 ,   2 ,   34 ,   10 ,   2 ,   53 ,   11 
,,SAU (ha),  12 640 ,   457 ,... ,... ,   176 ,   85 ,... ,   141 ,   20 
Não classificadas,,expl. (nº),   655 ,   46 ,   1 ,   1 ,   22 ,   2 ,   5 ,   12 ,   3 
,,SAU (ha),  2 032 ,   356 ,... ,... ,   106 ,... ,   73 ,   32 ,   8 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,
,,
,,
,,
