Produtor singular segundo a dimensão económica e as classes de idade,,,,,,,,,,,
,,,55 - 64,   154 ,   47 ,   38 ,   29 ,   20 ,   12 ,   5 ,   3 
,,,>= 65,   207 ,   61 ,   49 ,   48 ,   38 ,   7 ,   4 ,- 
,Médio Tejo,,,,,,,,,,
,,,Total,  13 332 ,  6 556 ,  3 494 ,  1 913 ,   820 ,   372 ,   134 ,   43 
,,,15 - 24,   29 ,   16 ,   4 ,   3 ,   3 ,   1 ,   2 ,- 
,,,25 - 34,   257 ,   117 ,   62 ,   34 ,   17 ,   17 ,   8 ,   2 
,,,35 - 44,  1 033 ,   528 ,   230 ,   102 ,   87 ,   49 ,   30 ,   7 
,,,45 - 54,  2 188 ,  1 031 ,   570 ,   317 ,   152 ,   78 ,   29 ,   11 
,,,55 - 64,  3 558 ,  1 700 ,  1 002 ,   519 ,   203 ,   93 ,   29 ,   12 
,,,>= 65,  6 267 ,  3 164 ,  1 626 ,   938 ,   358 ,   134 ,   36 ,   11 
,,Abrantes,,,,,,,,,
,,,Total,  2 100 ,  1 028 ,   506 ,   307 ,   140 ,   62 ,   37 ,   20 
,,,15 - 24,   1 ,- ,   1 ,- ,- ,- ,- ,- 
,,,25 - 34,   34 ,   10 ,   10 ,   3 ,   3 ,   4 ,   3 ,   1 
,,,35 - 44,   113 ,   58 ,   23 ,   10 ,   8 ,   7 ,   5 ,   2 
,,,45 - 54,   296 ,   132 ,   73 ,   47 ,   24 ,   11 ,   6 ,   3 
,,,55 - 64,   511 ,   258 ,   122 ,   65 ,   36 ,   12 ,   10 ,   8 
,,,>= 65,  1 145 ,   570 ,   277 ,   182 ,   69 ,   28 ,   13 ,   6 
,,Alcanena,,,,,,,,,
,,,Total,   835 ,   278 ,   237 ,   150 ,   104 ,   49 ,   14 ,   3 
,,,15 - 24,   4 ,   2 ,   1 ,- ,   1 ,- ,- ,- 
,,,25 - 34,   24 ,   7 ,   7 ,   6 ,   2 ,   1 ,   1 ,- 
,,,35 - 44,   73 ,   24 ,   15 ,   10 ,   14 ,   7 ,   2 ,   1 
,,,45 - 54,   146 ,   43 ,   41 ,   19 ,   19 ,   16 ,   7 ,   1 
,,,55 - 64,   216 ,   70 ,   69 ,   37 ,   20 ,   15 ,   4 ,   1 
,,,>= 65,   372 ,   132 ,   104 ,   78 ,   48 ,   10 ,- ,- 
,,Constância,,,,,,,,,
,,,Total,   113 ,   72 ,   20 ,   9 ,   3 ,   6 ,   3 ,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,- ,- ,- ,- ,- ,- ,- ,- 
,,,35 - 44,   5 ,   2 ,   1 ,   1 ,- ,- ,   1 ,- 
,,,45 - 54,   25 ,   16 ,   2 ,   3 ,   1 ,   2 ,   1 ,- 
,,,55 - 64,   26 ,   16 ,   7 ,- ,- ,   2 ,   1 ,- 
,,,>= 65,   57 ,   38 ,   10 ,   5 ,   2 ,   2 ,- ,- 
,,Entroncamento,,,,,,,,,
,,,Total,   42 ,   19 ,   14 ,   5 ,   1 ,   2 ,   1 ,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,- ,- ,- ,- ,- ,- ,- ,- 
,,,35 - 44,   4 ,   2 ,- ,   2 ,- ,- ,- ,- 
,,,45 - 54,   4 ,   3 ,   1 ,- ,- ,- ,- ,- 
,,,55 - 64,   13 ,   5 ,   5 ,   1 ,- ,   2 ,- ,- 
,,,>= 65,   21 ,   9 ,   8 ,   2 ,   1 ,- ,   1 ,- 
,,Ferreira do Zêzere,,,,,,,,,
,,,Total,  1 432 ,   817 ,   384 ,   157 ,   50 ,   13 ,   8 ,   3 
,,,15 - 24,   4 ,   3 ,- ,- ,- ,- ,   1 ,- 
,,,25 - 34,   23 ,   14 ,   6 ,   2 ,- ,   1 ,- ,- 
,,,35 - 44,   121 ,   78 ,   23 ,   6 ,   6 ,   4 ,   3 ,   1 
,,,45 - 54,   221 ,   128 ,   51 ,   26 ,   13 ,   1 ,   1 ,   1 
,,,55 - 64,   414 ,   204 ,   124 ,   63 ,   17 ,   4 ,   1 ,   1 
,,,>= 65,   649 ,   390 ,   180 ,   60 ,   14 ,   3 ,   2 ,- 
,,Ourém,,,,,,,,,
,,,Total,  3 536 ,  1 992 ,  1 007 ,   415 ,   86 ,   31 ,   3 ,   2 
,,,15 - 24,   5 ,   3 ,- ,   2 ,- ,- ,- ,- 
,,,25 - 34,   57 ,   36 ,   12 ,   8 ,- ,   1 ,- ,- 
,,,35 - 44,   286 ,   174 ,   71 ,   21 ,   16 ,   3 ,- ,   1 
,,,45 - 54,   661 ,   365 ,   179 ,   82 ,   24 ,   10 ,- ,   1 
,,,55 - 64,  1 046 ,   556 ,   328 ,   129 ,   21 ,   11 ,   1 ,- 
,,,>= 65,  1 481 ,   858 ,   417 ,   173 ,   25 ,   6 ,   2 ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
