"Explorações segundo o Número de Ovinos (Oeste, Grande Lisboa e Península de Setúbal)",,,,,,,,,,,
,,,efect (nº),  7 855 ,   228 ,   375 ,   678 ,   467 ,  2 719 ,  2 503 ,... 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
