Produtor singular segundo a dimensão económica e as classes de idade,,,,,,,,,,,
,,,45 - 54,   13 ,   5 ,   4 ,- ,   2 ,   1 ,   1 ,- 
,,,55 - 64,   26 ,   14 ,   4 ,   7 ,   1 ,- ,- ,- 
,,,>= 65,   37 ,   15 ,   7 ,   8 ,   6 ,   1 ,- ,- 
,Lezíria do Tejo,,,,,,,,,,
,,,Total,  14 192 ,  5 250 ,  3 006 ,  2 277 ,  1 513 ,  1 251 ,   617 ,   278 
,,,15 - 24,   89 ,   17 ,   11 ,   22 ,   16 ,   14 ,   7 ,   2 
,,,25 - 34,   598 ,   118 ,   69 ,   71 ,   87 ,   129 ,   88 ,   36 
,,,35 - 44,  1 513 ,   414 ,   227 ,   214 ,   192 ,   229 ,   169 ,   68 
,,,45 - 54,  2 755 ,   929 ,   528 ,   470 ,   308 ,   295 ,   151 ,   74 
,,,55 - 64,  3 995 ,  1 481 ,   893 ,   655 ,   458 ,   340 ,   112 ,   56 
,,,>= 65,  5 242 ,  2 291 ,  1 278 ,   845 ,   452 ,   244 ,   90 ,   42 
,,Almeirim,,,,,,,,,
,,,Total,  1 309 ,   296 ,   265 ,   273 ,   208 ,   167 ,   76 ,   24 
,,,15 - 24,   8 ,   2 ,- ,   3 ,   2 ,   1 ,- ,- 
,,,25 - 34,   54 ,   7 ,   3 ,   8 ,   7 ,   16 ,   9 ,   4 
,,,35 - 44,   160 ,   15 ,   22 ,   30 ,   29 ,   30 ,   28 ,   6 
,,,45 - 54,   282 ,   46 ,   49 ,   69 ,   51 ,   47 ,   17 ,   3 
,,,55 - 64,   367 ,   83 ,   81 ,   67 ,   63 ,   46 ,   18 ,   9 
,,,>= 65,   438 ,   143 ,   110 ,   96 ,   56 ,   27 ,   4 ,   2 
,,Alpiarça,,,,,,,,,
,,,Total,   640 ,   134 ,   95 ,   115 ,   135 ,   112 ,   38 ,   11 
,,,15 - 24,   5 ,   1 ,- ,- ,   1 ,   1 ,   1 ,   1 
,,,25 - 34,   31 ,   1 ,   2 ,   4 ,   10 ,   10 ,   2 ,   2 
,,,35 - 44,   70 ,   3 ,   6 ,   14 ,   14 ,   17 ,   10 ,   6 
,,,45 - 54,   124 ,   20 ,   11 ,   30 ,   27 ,   21 ,   14 ,   1 
,,,55 - 64,   190 ,   36 ,   25 ,   32 ,   47 ,   44 ,   6 ,- 
,,,>= 65,   220 ,   73 ,   51 ,   35 ,   36 ,   19 ,   5 ,   1 
,,Azambuja,,,,,,,,,
,,,Total,  1 530 ,   635 ,   404 ,   289 ,   97 ,   57 ,   29 ,   19 
,,,15 - 24,   9 ,   1 ,   2 ,   3 ,   2 ,   1 ,- ,- 
,,,25 - 34,   46 ,   13 ,   7 ,   14 ,   2 ,   5 ,   3 ,   2 
,,,35 - 44,   127 ,   51 ,   25 ,   18 ,   12 ,   8 ,   7 ,   6 
,,,45 - 54,   306 ,   124 ,   73 ,   60 ,   20 ,   14 ,   9 ,   6 
,,,55 - 64,   498 ,   201 ,   143 ,   89 ,   38 ,   19 ,   5 ,   3 
,,,>= 65,   544 ,   245 ,   154 ,   105 ,   23 ,   10 ,   5 ,   2 
,,Benavente,,,,,,,,,
,,,Total,   607 ,   170 ,   121 ,   91 ,   59 ,   79 ,   54 ,   33 
,,,15 - 24,   5 ,- ,   1 ,   1 ,   1 ,   1 ,   1 ,- 
,,,25 - 34,   28 ,   3 ,   3 ,   3 ,   5 ,   6 ,   6 ,   2 
,,,35 - 44,   87 ,   16 ,   13 ,   10 ,   10 ,   19 ,   14 ,   5 
,,,45 - 54,   117 ,   31 ,   17 ,   17 ,   13 ,   18 ,   9 ,   12 
,,,55 - 64,   167 ,   52 ,   34 ,   26 ,   13 ,   20 ,   12 ,   10 
,,,>= 65,   203 ,   68 ,   53 ,   34 ,   17 ,   15 ,   12 ,   4 
,,Cartaxo,,,,,,,,,
,,,Total,   958 ,   423 ,   233 ,   131 ,   60 ,   55 ,   30 ,   26 
,,,15 - 24,   4 ,   1 ,- ,   2 ,- ,- ,   1 ,- 
,,,25 - 34,   33 ,   10 ,   2 ,   3 ,   4 ,   6 ,   6 ,   2 
,,,35 - 44,   90 ,   28 ,   13 ,   13 ,   9 ,   11 ,   9 ,   7 
,,,45 - 54,   205 ,   83 ,   50 ,   28 ,   15 ,   14 ,   4 ,   11 
,,,55 - 64,   272 ,   106 ,   80 ,   42 ,   25 ,   11 ,   5 ,   3 
,,,>= 65,   354 ,   195 ,   88 ,   43 ,   7 ,   13 ,   5 ,   3 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
