modelname,GRID_NO,_NAME_,           1,           2,           3,           4,           5,           6,           7,           8,           9,          10,          11,          12
Asco_3_12,42191,AVG_of_Proportion_of_events,0,0,0,0,"0,0739247311827957",0,0,0,"0,0694444444444444","0,0672043010752688","0,138888888888889",0
Asco_3_12,42192,AVG_of_Proportion_of_events,0,0,0,0,"0,147849462365591","0,0763888888888888",0,0,"0,0763888888888889","0,19489247311828","0,00694444444444444","0,0134408602150538"
Asco_3_12,42193,AVG_of_Proportion_of_events,0,0,"0,0201612903225806","0,0486111111111111",0,0,0,0,"0,0277777777777778","0,275537634408602","0,625","0,0201612903225806"
Asco_3_12,42194,AVG_of_Proportion_of_events,0,0,0,"0,0208333333333333","0,0873655913978495","0,0138888888888889",0,0,0,"0,208333333333333","0,0763888888888889","0,0201612903225806"
Asco_3_12,43051,AVG_of_Proportion_of_events,0,0,"0,0128008192524322",0,0,0,0,"0,0512032770097286","0,892857142857143","1,53609831029186","0,383597883597884","0,249615975422427"
Asco_3_12,43052,AVG_of_Proportion_of_events,0,0,0,"0,0132275132275132","0,0448028673835125","0,0462962962962963",0,0,"0,37037037037037","0,985663082437276","0,165343915343915",0
Asco_3_12,43053,AVG_of_Proportion_of_events,0,0,0,0,"0,0320020481310804","0,211640211640212",0,0,"0,681216931216931","1,04966717869944","0,105820105820106",0
Asco_3_12,43054,AVG_of_Proportion_of_events,0,0,0,"0,0198412698412698","0,0128008192524322","0,0396825396825397",0,0,"0,357142857142857","1,65130568356375","0,39021164021164","0,0448028673835125"
Asco_3_12,43055,AVG_of_Proportion_of_events,0,0,0,0,"0,0128008192524322",0,0,0,"0,376984126984127","1,60010240655402","0,350529100529101",0
Asco_3_12,43056,AVG_of_Proportion_of_events,0,0,0,0,"0,083205325140809","0,0330687830687831",0,"0,0128008192524322","1,22354497354497","0,569636456733231","0,0992063492063492",0
Asco_3_12,43057,AVG_of_Proportion_of_events,"0,0704045058883769",0,0,"0,0132275132275132","0,768049155145929","0,277777777777778",0,"0,160010240655402","2,8505291005291","1,72171018945212","0,310846560846561","0,0704045058883769"
