Explorações segundo o número de blocos com SAU (Página 1),,,,,,,,,,,
,,,SAU (ha),"1,778",145,162,177,369,437,454,... 
,,,blocos com SAU (nº),"1,793",102,124,156,340,441,589,... 
,,Matosinhos,expl (nº),293,55,34,54,44,62,41,3
,,,SAU (ha),"1,227",92,89,135,135,373,347,52
,,,blocos com SAU (nº),"1,526",55,68,162,195,460,515,71
,,Póvoa de Varzim,expl (nº),"1,309",184,232,244,357,233,57,2
,,,SAU (ha),"3,388",162,264,338,827,"1,136",614,... 
,,,blocos com SAU (nº),"5,317",184,464,732,"1,576","1,612",703,... 
,,Valongo,expl (nº),304,88,64,35,44,38,27,8
,,,SAU (ha),777,102,97,69,118,166,161,65
,,,blocos com SAU (nº),"1,328",88,128,105,199,264,366,178
,,Vila do Conde,expl (nº),871,137,89,90,167,227,151,10
,,,SAU (ha),"6,039",322,237,318,982,"2,146","1,862",176
,,,blocos com SAU (nº),"5,102",137,178,270,740,"1,672","1,872",233
,,Vila Nova de Gaia,expl (nº),590,296,101,70,81,34,8,- 
,,,SAU (ha),"1,333",533,205,150,230,136,82,- 
,,,blocos com SAU (nº),"1,405",296,202,210,359,241,97,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte",,,,,,,,,,,
