Produtor singular segundo a Dimensão Económica e as Classes de Idade (Pinhal Interior Norte),,,,,,,,,,,
,,,35 - 44,33,28,3,- ,1,1,- ,- 
,,,45 - 54,55,39,10,5,1,- ,- ,- 
,,,55 - 64,120,100,15,4,1,- ,- ,- 
,,,>= 65,228,203,20,5,- ,- ,- ,- 
,,Penela,,,,,,,,,
,,,Total,757,589,139,21,5,2,1,- 
,,,15 - 24,1,- ,- ,- ,1,- ,- ,- 
,,,25 - 34,10,7,1,- ,- ,1,1,- 
,,,35 - 44,57,46,8,1,1,1,- ,- 
,,,45 - 54,173,124,42,6,1,- ,- ,- 
,,,55 - 64,228,173,46,7,2,- ,- ,- 
,,,>= 65,288,239,42,7,- ,- ,- ,- 
,,Tábua,,,,,,,,,
,,,Total,947,600,214,96,28,9,- ,- 
,,,15 - 24,1,- ,- ,1,- ,- ,- ,- 
,,,25 - 34,32,18,3,4,3,4,- ,- 
,,,35 - 44,97,52,31,7,7,- ,- ,- 
,,,45 - 54,185,122,39,18,5,1,- ,- 
,,,55 - 64,282,164,67,37,12,2,- ,- 
,,,>= 65,350,244,74,29,1,2,- ,- 
,,Vila Nova de Poiares,,,,,,,,,
,,,Total,295,227,54,10,3,- ,- ,1
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,3,3,- ,- ,- ,- ,- ,- 
,,,35 - 44,22,17,4,- ,- ,- ,- ,1
,,,45 - 54,67,43,17,4,3,- ,- ,- 
,,,55 - 64,81,61,18,2,- ,- ,- ,- 
,,,>= 65,122,103,15,4,- ,- ,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,
,,,,,,,,,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
