"Produtor singular segundo a OTE e as Classes de Idade  (Dão-Lafões, página 1)",,,,,,,,,,,,
,,35 - 44,446,2,66,4,21,7,1,7,6,2
,,45 - 54,"1,027",2,111,16,40,9,2,16,7,1
,,55 - 64,"1,416",2,187,15,43,7,3,46,4,3
,,>= 65,"1,327",3,177,31,52,12,5,50,2,- 
,Vouzela,,,,,,,,,,,
,,Total,"1,279",12,140,1,2,10,- ,3,54,17
,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,41,1,6,- ,- ,1,- ,- ,1,2
,,35 - 44,159,1,9,1,- ,1,- ,1,10,3
,,45 - 54,289,2,28,- ,- ,2,- ,- ,20,2
,,55 - 64,373,3,36,- ,- ,1,- ,1,19,3
,,>= 65,417,5,61,- ,2,5,- ,1,4,7
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
