Produtor singular segundo a dimensão económica e as classes de idade,,,,,,,,,,,
,,,45 - 54,   578 ,   201 ,   120 ,   78 ,   74 ,   74 ,   25 ,   6 
,,,55 - 64,   997 ,   341 ,   201 ,   196 ,   131 ,   102 ,   21 ,   5 
,,,>= 65,  1 418 ,   567 ,   318 ,   266 ,   158 ,   81 ,   23 ,   5 
,,Amadora,,,,,,,,,
,,,Total,   16 ,   6 ,   2 ,   3 ,   4 ,- ,   1 ,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,   2 ,- ,- ,   1 ,   1 ,- ,- ,- 
,,,35 - 44,- ,- ,- ,- ,- ,- ,- ,- 
,,,45 - 54,   2 ,   1 ,- ,- ,   1 ,- ,- ,- 
,,,55 - 64,   8 ,   2 ,   2 ,   2 ,   1 ,- ,   1 ,- 
,,,>= 65,   4 ,   3 ,- ,- ,   1 ,- ,- ,- 
,,Cascais,,,,,,,,,
,,,Total,   85 ,   48 ,   21 ,   10 ,   5 ,   1 ,- ,- 
,,,15 - 24,   1 ,   1 ,- ,- ,- ,- ,- ,- 
,,,25 - 34,   3 ,   3 ,- ,- ,- ,- ,- ,- 
,,,35 - 44,   6 ,   2 ,- ,   2 ,   1 ,   1 ,- ,- 
,,,45 - 54,   8 ,   1 ,   3 ,   3 ,   1 ,- ,- ,- 
,,,55 - 64,   12 ,   6 ,   2 ,   2 ,   2 ,- ,- ,- 
,,,>= 65,   55 ,   35 ,   16 ,   3 ,   1 ,- ,- ,- 
,,Loures,,,,,,,,,
,,,Total,   917 ,   286 ,   158 ,   164 ,   128 ,   134 ,   40 ,   7 
,,,15 - 24,   3 ,- ,   1 ,- ,   1 ,   1 ,- ,- 
,,,25 - 34,   36 ,   4 ,   4 ,   2 ,   5 ,   14 ,   7 ,- 
,,,35 - 44,   95 ,   23 ,   15 ,   12 ,   11 ,   25 ,   8 ,   1 
,,,45 - 54,   175 ,   54 ,   34 ,   25 ,   24 ,   29 ,   8 ,   1 
,,,55 - 64,   265 ,   75 ,   50 ,   50 ,   42 ,   36 ,   10 ,   2 
,,,>= 65,   343 ,   130 ,   54 ,   75 ,   45 ,   29 ,   7 ,   3 
,,Odivelas,,,,,,,,,
,,,Total,   64 ,   31 ,   9 ,   13 ,   6 ,   4 ,   1 ,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,   5 ,   2 ,   1 ,- ,   1 ,   1 ,- ,- 
,,,35 - 44,   3 ,   1 ,- ,   1 ,   1 ,- ,- ,- 
,,,45 - 54,   7 ,   4 ,   1 ,   1 ,   1 ,- ,- ,- 
,,,55 - 64,   21 ,   12 ,   1 ,   4 ,   2 ,   2 ,- ,- 
,,,>= 65,   28 ,   12 ,   6 ,   7 ,   1 ,   1 ,   1 ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
