"Explorações que recorreram a subsídios segundo a SAU, a dimensão económica e a OTE (Página 1)",,,,,,,,,,,
Fruticultura,,expl. (nº),"5,124","2,404",28,317,86,86,255,6,240
,,SAU (ha),"31,282","12,250",111,"1,644",768,637,848,14,"1,108"
Olivicultura,,expl. (nº),"5,804","1,629",37,39,88,152,4,- ,10
,,SAU (ha),"31,696","6,364",69,113,248,550,5,- ,31
Culturas permanentes diversas,,expl. (nº),"16,033","8,132",365,271,755,561,212,25,117
,,SAU (ha),"99,538","44,215","1,422",799,"3,005","5,237",575,69,424
Bovinos de leite,,expl. (nº),896,329,7,- ,- ,- ,3,- ,184
,,SAU (ha),"14,828","1,797",32,- ,- ,- ,8,- ,992
Bovinos para gado/carne,,expl. (nº),"1,734",500,19,- ,4,- ,20,- ,17
,,SAU (ha),"18,800","2,025",51,- ,26,- ,141,- ,437
Bovinos para leite/gado/carne,,expl. (nº),317,115,3,- ,1,- ,1,- ,36
,,SAU (ha),"4,154",549,9,- ,... ,- ,... ,- ,252
Ovinos/caprinos/out. herbívoros,,expl. (nº),"3,895","1,057",51,6,58,25,120,3,91
,,SAU (ha),"61,096","12,255",382,8,486,613,"1,063",2,515
Granívoros,,expl. (nº),208,64,3,- ,1,- ,7,1,10
,,SAU (ha),472,126,1,- ,... ,- ,3,... ,16
Policultura,,expl. (nº),"10,081","2,011",146,75,169,45,66,2,209
,,SAU (ha),"61,773","6,146",338,134,624,324,155,... ,567
Polipecuária-herbívoros,,expl. (nº),"3,144",664,55,5,24,6,26,- ,74
,,SAU (ha),"30,365","2,675",147,10,135,261,73,- ,377
Polipecuária-granívoros,,expl. (nº),773,193,16,3,6,1,22,- ,24
,,SAU (ha),"2,511",370,18,4,11,... ,33,- ,34
Agricultura geral e herbívoros,,expl. (nº),"1,620",343,19,- ,16,- ,22,- ,48
,,SAU (ha),"12,427","1,137",46,- ,45,- ,61,- ,137
Culturas diversas e gado,,expl. (nº),"4,335","1,049",94,17,50,33,64,10,83
,,SAU (ha),"33,541","5,587",176,22,156,279,109,5,400
Não classificadas,,expl. (nº),28,4,- ,- ,- ,- ,1,- ,- 
,,SAU (ha),88,9,- ,- ,- ,- ,... ,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
