"Explorações que recorreram a subsídios segundo a SAU, a dimensão económica e a OTE (Página 2)",,,,,,,,,,,
,,SAU (ha),476,6,626,337,270,591,56,124,"1,099"
Granívoros,,expl. (nº),- ,1,4,2,1,3,2,5,- 
,,SAU (ha),- ,... ,11,... ,... ,4,... ,40,- 
Policultura,,expl. (nº),141,10,84,18,44,257,135,93,90
,,SAU (ha),555,12,142,33,156,874,313,169,599
Polipecuária-herbívoros,,expl. (nº),23,2,26,3,6,79,10,50,11
,,SAU (ha),170,... ,55,4,137,313,26,101,125
Polipecuária-granívoros,,expl. (nº),11,1,11,- ,- ,25,2,9,1
,,SAU (ha),26,... ,21,- ,- ,49,... ,10,... 
Agricultura geral e herbívoros,,expl. (nº),13,- ,13,- ,2,42,20,2,4
,,SAU (ha),84,- ,39,- ,... ,170,34,... ,59
Culturas diversas e gado,,expl. (nº),50,14,39,13,32,79,38,58,84
,,SAU (ha),347,24,27,13,640,501,91,96,"1,419"
Não classificadas,,expl. (nº),- ,- ,- ,- ,- ,1,- ,- ,- 
,,SAU (ha),- ,- ,- ,- ,- ,... ,- ,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
