Produtor singular segundo a dimensão económica e as classes de idade (Página 3),,,,,,,,,,,
,,,45 - 54,297,124,71,47,33,21,1,- 
,,,55 - 64,493,203,123,99,51,17,- ,- 
,,,>= 65,657,412,145,75,19,6,- ,- 
,,Mirandela,,,,,,,,,
,,,Total,"3,719","1,871",858,523,322,123,18,4
,,,15 - 24,12,4,2,1,3,2,- ,- 
,,,25 - 34,131,47,22,19,24,17,1,1
,,,35 - 44,466,250,80,52,56,23,5,- 
,,,45 - 54,713,333,169,115,64,27,4,1
,,,55 - 64,997,465,244,153,101,31,2,1
,,,>= 65,"1,400",772,341,183,74,23,6,1
,,Mogadouro,,,,,,,,,
,,,Total,"2,683",925,650,529,379,190,10,- 
,,,15 - 24,9,2,- ,2,1,4,- ,- 
,,,25 - 34,139,42,18,14,35,28,2,- 
,,,35 - 44,385,134,60,62,64,61,4,- 
,,,45 - 54,537,166,128,98,98,45,2,- 
,,,55 - 64,679,194,167,168,117,32,1,- 
,,,>= 65,934,387,277,185,64,20,1,- 
,,Montalegre,,,,,,,,,
,,,Total,"2,434","1,134",600,457,187,52,4,- 
,,,15 - 24,25,3,- ,8,11,3,- ,- 
,,,25 - 34,136,23,26,42,30,15,- ,- 
,,,35 - 44,368,102,86,102,62,14,2,- 
,,,45 - 54,447,150,126,118,37,14,2,- 
,,,55 - 64,605,265,176,124,35,5,- ,- 
,,,>= 65,853,591,186,63,12,1,- ,- 
,,Murça,,,,,,,,,
,,,Total,"1,424",725,327,214,120,35,3,- 
,,,15 - 24,9,6,2,- ,1,- ,- ,- 
,,,25 - 34,73,35,11,12,7,8,- ,- 
,,,35 - 44,214,105,38,38,24,7,2,- 
,,,45 - 54,301,146,69,51,31,4,- ,- 
,,,55 - 64,371,179,94,58,33,7,- ,- 
,,,>= 65,456,254,113,55,24,9,1,- 
,,Valpaços,,,,,,,,,
,,,Total,"4,833","2,395","1,269",770,313,76,8,2
,,,15 - 24,12,2,5,2,2,1,- ,- 
,,,25 - 34,139,56,31,23,17,10,2,- 
,,,35 - 44,592,274,151,101,52,14,- ,- 
,,,45 - 54,990,430,253,194,96,16,1,- 
,,,55 - 64,"1,255",544,371,236,79,21,3,1
,,,>= 65,"1,845","1,089",458,214,67,14,2,1
,,Vila Pouca de Aguiar,,,,,,,,,
,,,Total,"1,913","1,118",434,205,115,35,6,- 
,,,15 - 24,6,1,1,2,1,1,- ,- 
,,,25 - 34,52,22,6,9,10,4,1,- 
,,,35 - 44,200,101,39,26,16,16,2,- 
,,,45 - 54,374,194,92,44,34,8,2,- 
,,,55 - 64,594,316,157,74,41,5,1,- 
,,,>= 65,687,484,139,50,13,1,- ,- 
,,Vimioso,,,,,,,,,
,,,Total,"1,415",641,384,233,110,46,1,- 
,,,15 - 24,5,2,- ,- ,2,1,- ,- 
,,,25 - 34,50,18,7,8,7,9,1,- 
,,,35 - 44,120,42,25,18,23,12,- ,- 
,,,45 - 54,259,109,56,48,33,13,- ,- 
,,,55 - 64,369,141,105,83,29,11,- ,- 
,,,>= 65,612,329,191,76,16,- ,- ,- 
,,Vinhais,,,,,,,,,
,,,Total,"2,542","1,030",686,495,270,60,1,- 
,,,15 - 24,6,- ,2,2,1,1,- ,- 
,,,25 - 34,94,19,23,20,23,9,- ,- 
,,,35 - 44,307,84,71,66,68,18,- ,- 
,,,45 - 54,461,134,123,121,70,13,- ,- 
,,,55 - 64,699,241,212,157,76,12,1,- 
,,,>= 65,975,552,255,129,32,7,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
