"lon" "lat" "cbs" "bio_01ZAF" "bio_02ZAF" "bio_03ZAF" "bio_04ZAF" "bio_05ZAF" "bio_06ZAF" "bio_07ZAF" "bio_08ZAF" "bio_09ZAF" "bio_10ZAF" "bio_11ZAF" "bio_12ZAF" "bio_13ZAF" "bio_14ZAF" "bio_15ZAF" "bio_16ZAF" "bio_17ZAF" "bio_18ZAF" "bio_19ZAF" "bio_20ZAF" "bio_21ZAF" "bio_22ZAF" "bio_23ZAF" "bio_24ZAF" "koppen" "ID_province" "province" "ID_district" "district" "cbs_low"
"219" 30.5 -24 1 21.175 13.941 59.05 3387.51 30.634 7.249 23.385 24.771 16.255 24.771 16.255 674.5 116.84 9.59 69.62 328.53 31.84 328.53 31.84 338.8 76.286 174.369 76.286 174.369 "BSh" 5 "Limpopo" 212 "Letaba" 1
"220" 28.5833333333333 -24.0833333333333 1 18.088 14.687 57.74 3781.33 28.246 2.991 25.255 21.89 12.641 21.932 12.641 578.77 117.58 2.57 83.04 303.98 13.42 303.97 13.76 344.61 64.963 152.241 64.963 152.241 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"221" 28.6666666666667 -24.0833333333333 1 19.046 14.801 57.17 3836.73 29.39 3.8 25.59 22.81 13.514 22.96 13.514 524.79 104.4 1.63 83.22 275.91 11.81 274.39 11.91 315.19 68.644 159.94 68.644 159.94 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"222" 28.75 -24.0833333333333 1 18.739 14.482 57.4 3745.98 28.892 3.866 25.026 22.394 13.335 22.554 13.335 532.65 106.05 1.69 82.56 279.46 12.7 276.53 12.89 320.35 67.656 157.327 67.656 157.327 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"223" 29 -24.0833333333333 1 18.761 13.89 56.92 3638.6 28.712 4.484 24.228 22.262 13.513 22.488 13.513 514.71 99.86 1.41 80.98 268.39 13.69 262.3 13.81 310.83 67.967 157.203 67.967 157.203 "BSh" 5 "Limpopo" 218 "Mokerong" 1
"224" 28.4166666666667 -24.1666666666667 1 17.253 14.813 57.96 3803.02 27.423 2.011 25.412 21.113 11.783 21.113 11.783 641.42 131.34 3.86 82.55 337.67 15.89 337.67 17.51 376.29 61.503 145.552 61.503 145.552 "Cwa" 5 "Limpopo" 236 "Waterberg" 1
"225" 28.75 -24.1666666666667 1 19.033 14.681 57.32 3782.76 29.328 3.981 25.347 22.712 13.568 22.889 13.568 523.51 103.09 1.3 82.52 275.13 12.16 271.09 12.22 315.73 68.731 159.697 68.731 159.697 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"226" 29 -24.1666666666667 1 19.431 14.088 56.83 3691.67 29.562 4.921 24.641 22.953 14.097 23.202 14.097 489.53 93.24 1 80.57 253.94 13.56 247.54 13.83 295.04 70.598 162.63 70.598 162.63 "BSh" 5 "Limpopo" 218 "Mokerong" 1
"227" 29.0833333333333 -24.1666666666667 1 17.854 13.718 57.38 3543.81 27.588 3.885 23.703 21.242 12.736 21.481 12.736 563.16 108.65 2.22 80.26 293.97 15.69 286.58 15.73 340.35 64.229 149.459 64.423 149.653 "BSk" 5 "Limpopo" 225 "Potgietersrus" 1
"228" 29.25 -24.1666666666667 1 16.206 13.236 58.23 3355.41 25.447 2.886 22.561 19.436 11.346 19.667 11.346 666.14 129.15 4.93 79.28 346.05 20.73 341.02 20.73 399.13 54.176 132.142 57.873 135.839 "Cwa" 5 "Limpopo" 224 "Pietersburg" 1
"229" 29.3333333333333 -24.1666666666667 1 17.994 13.662 57 3589.56 27.783 4.018 23.765 21.423 12.821 21.742 12.821 571.57 104.57 2.94 78.88 295.15 16.72 289.64 16.72 342.52 64.374 150.453 64.374 150.453 "BSk" 5 "Limpopo" 224 "Pietersburg" 1
"230" 28.5 -24.25 1 17.07 14.708 58.03 3746.24 27.154 2.054 25.1 20.874 11.674 20.875 11.674 647.52 131.35 3.86 81.67 337.23 16.34 337.23 17.32 381.83 60.948 144.003 60.948 144.003 "Cwa" 5 "Limpopo" 225 "Potgietersrus" 1
"231" 28.75 -24.25 1 18.767 14.739 57.87 3755.89 29.036 3.736 25.3 22.401 13.325 22.593 13.325 542.94 106.54 1.64 82.01 285.35 12.95 280.21 13.04 327.79 67.701 157.448 67.701 157.448 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"232" 29.1666666666667 -24.25 1 16.591 13.553 58.27 3423.43 26.055 2.965 23.09 19.88 11.636 20.1 11.636 639.9 123.35 3.98 79.47 333.58 19.03 326.14 19.03 385.19 58.236 137.987 59.421 139.172 "Cwa" 5 "Limpopo" 225 "Potgietersrus" 1
"233" 28.6666666666667 -24.3333333333333 1 18.352 14.992 58.1 3773.76 28.677 3.169 25.508 22.033 12.897 22.194 12.897 577.13 113.91 2.02 81.81 302.71 13.73 297.86 13.73 347.07 65.96 154.2 65.96 154.2 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"234" 29.0833333333333 -24.3333333333333 1 18.66 14.359 57.59 3697.75 28.809 4.069 24.74 22.166 13.314 22.44 13.314 541.89 100.84 1.59 80.2 283.36 14.38 275.32 14.38 328.29 67.274 156.301 67.274 156.301 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"235" 29.1666666666667 -24.3333333333333 1 18.857 14.357 57.14 3734.25 29.066 4.202 24.864 22.397 13.461 22.686 13.461 537.06 98.48 2.03 79.61 279.34 14.63 272.07 14.63 323.97 67.861 157.817 67.861 157.817 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"236" 29.25 -24.3333333333333 1 18.975 14.405 57.01 3774.2 29.244 4.209 25.035 22.545 13.527 22.868 13.527 543.29 99.4 2 79.31 280.86 14.4 275.64 14.4 325.94 68.072 158.686 68.072 158.686 "BSh" 5 "Limpopo" 218 "Mokerong" 1
"237" 29.3333333333333 -24.3333333333333 1 19.228 14.517 56.96 3836.38 29.61 4.273 25.337 22.88 13.687 23.208 13.687 553.86 101.36 2.15 79.18 283.39 15.08 281.86 15.08 328.56 68.739 160.673 68.739 160.673 "BSh" 5 "Limpopo" 218 "Mokerong" 1
"238" 30.6666666666667 -24.3333333333333 1 21.518 13.737 58.22 3353.9 31.146 7.733 23.413 25.164 16.684 25.164 16.684 604.56 113.98 6.25 76.27 317 21.68 317 21.68 319.82 77.366 176.859 77.366 176.859 "BSh" 5 "Limpopo" 221 "Naphuno" 1
"239" 30.75 -24.3333333333333 1 21.728 13.599 57.89 3336.46 31.393 8.066 23.327 25.418 16.924 25.418 16.924 571.04 110.43 5.54 77.99 305.06 19.53 305.06 19.53 304.47 78.106 178.395 78.106 178.395 "BSh" 5 "Limpopo" 223 "Phalaborwa" 1
"240" 30.8333333333333 -24.3333333333333 1 21.765 13.408 57.73 3290.52 31.397 8.324 23.073 25.446 17.039 25.446 17.039 553.14 109.91 5.04 79.87 301.09 18.08 301.09 18.08 296.55 78.168 178.496 78.168 178.496 "BSh" 5 "Limpopo" 223 "Phalaborwa" 1
"241" 30.9166666666667 -24.3333333333333 1 21.62 13.148 57.63 3225.91 31.154 8.515 22.639 25.268 16.988 25.268 16.988 555.46 113.31 5 81.6 307.38 17.97 307.38 17.97 297.91 77.514 177.031 77.514 177.031 "BSh" 5 "Limpopo" 223 "Phalaborwa" 1
"242" 31 -24.3333333333333 1 21.767 13.073 56.89 3255.56 31.479 8.686 22.793 25.514 17.133 25.514 17.133 518.42 110.14 4.33 84.32 293.38 15.9 293.38 15.9 279.6 77.889 178.194 77.889 178.194 "BSh" 5 "Limpopo" 223 "Phalaborwa" 1
"243" 28.4166666666667 -24.4166666666667 1 17.275 15.147 58.04 3861.12 27.705 1.845 25.86 21.204 11.737 21.215 11.737 656.48 130.63 4.36 80.79 338.74 17.03 338.73 18.16 384.97 60.74 145.126 61.524 145.91 "Cwa" 5 "Limpopo" 236 "Waterberg" 1
"244" 28.5 -24.4166666666667 1 17.669 15.218 58.38 3843.42 28.083 2.242 25.841 21.477 12.136 21.594 12.136 630.87 125.11 3.5 81.18 325.96 15.66 324.82 16.18 373.08 62.986 148.866 63.086 148.966 "BSk" 5 "Limpopo" 225 "Potgietersrus" 1
"245" 28.5833333333333 -24.4166666666667 1 17.99 15.201 58.58 3812.03 28.385 2.641 25.744 21.731 12.499 21.877 12.499 609.1 120.13 3.03 81.25 317.09 14.69 313 14.82 363.63 64.44 151.446 64.44 151.446 "BSk" 5 "Limpopo" 225 "Potgietersrus" 1
"246" 28.6666666666667 -24.4166666666667 1 18.324 15.145 58.64 3774.36 28.706 3.076 25.63 21.994 12.867 22.171 12.867 587.56 114.79 2.52 81.58 308.55 13.95 301.94 14.06 354.34 65.867 153.998 65.867 153.998 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"247" 28.75 -24.4166666666667 1 19 15.221 58.37 3809.49 29.5 3.672 25.828 22.663 13.486 22.87 13.486 550.94 104.96 2.02 81.85 292.21 12.98 284.41 12.98 335.84 68.459 159.385 68.459 159.385 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"248" 30.6666666666667 -24.4166666666667 1 19.931 13.312 59.52 3138.3 29.046 6.823 22.223 23.295 15.373 23.295 15.373 746.3 138.81 8.08 76.57 391.53 28.05 391.53 28.05 398.45 71.702 163.916 71.702 163.916 "Csc" 5 "Limpopo" 223 "Phalaborwa" 1
"249" 30.75 -24.4166666666667 1 20.231 13.164 59.5 3090.29 29.303 7.336 21.967 23.577 15.758 23.577 15.758 727.06 136.94 7.72 77.43 384.83 26.69 384.83 26.69 386.9 72.873 166.139 72.873 166.139 "Csc" 5 "Limpopo" 223 "Phalaborwa" 1
"250" 30.8333333333333 -24.4166666666667 1 21.375 13.252 58.47 3191.96 30.748 8.246 22.502 24.917 16.775 24.917 16.775 616.73 121.65 5.47 79.61 334.42 20.33 334.42 20.33 329.12 76.929 175.248 76.929 175.248 "BSh" 5 "Limpopo" 223 "Phalaborwa" 1
"251" 30.9166666666667 -24.4166666666667 1 21.359 13.037 58.56 3120.99 30.615 8.526 22.089 24.841 16.869 24.841 16.869 612.83 123.65 5.23 81.19 337.58 19.66 337.58 19.66 327.66 76.847 174.839 76.847 174.839 "BSh" 5 "Limpopo" 223 "Phalaborwa" 1
"252" 31.0833333333333 -24.4166666666667 1 21.545 12.858 57.85 3125.71 30.92 8.894 22.026 25.097 17.067 25.097 17.067 580.35 120.1 4.95 83.26 325.64 18.38 325.64 18.38 311.99 77.393 176.255 77.393 176.255 "BSh" 5 "Limpopo" 223 "Phalaborwa" 1
"253" 29.0833333333333 -24.5 1 19.698 15.354 57.67 3978.5 30.49 4.051 26.439 23.446 13.955 23.762 13.955 521.48 101.12 2 81.03 274.69 12.63 267.53 12.63 317.37 70.61 164.905 70.61 164.905 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"254" 29.1666666666667 -24.5 1 19.846 15.348 57.04 4031.34 30.701 4.06 26.641 23.648 14.028 23.981 14.028 522.64 100.77 2 80.64 272.62 12.67 267.22 12.67 315.55 70.987 166.066 70.987 166.066 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"255" 30.8333333333333 -24.5 1 20.104 12.931 60.3 2963.27 28.938 7.645 21.293 23.298 15.801 23.298 15.801 775.02 146.46 8.03 78.32 412.27 27.68 412.27 27.68 411.31 72.662 164.899 72.662 164.899 "Csc" 5 "Limpopo" 223 "Phalaborwa" 1
"256" 31 -24.5 1 20.992 12.689 60.51 2881.06 29.69 8.856 20.834 24.119 16.81 24.119 16.81 710.35 138.85 5.95 80.55 387.93 23.03 387.93 23.03 378.35 76.152 171.623 76.152 171.623 "Csc" 5 "Limpopo" 223 "Phalaborwa" 1
"257" 31.0833333333333 -24.5 1 21.22 12.688 59.65 2938.58 30.095 9.002 21.093 24.448 16.965 24.448 16.965 674.09 132.94 5.83 81.08 370.28 21.98 370.28 21.98 360.31 76.808 173.477 76.808 173.477 "BSh" 5 "Limpopo" 223 "Phalaborwa" 1
"258" 28.25 -24.5833333333333 1 17.678 15.576 57.45 4037.91 28.543 1.691 26.852 21.814 11.909 21.814 11.904 660.46 127.48 5.08 80.31 339.35 17.51 339.35 21.07 384.08 62.827 149.512 62.827 149.512 "Cwa" 5 "Limpopo" 236 "Waterberg" 1
"259" 28.3333333333333 -24.5833333333333 1 17.368 15.427 57.99 3950.8 28.061 1.681 26.38 21.372 11.718 21.405 11.717 669.01 129.18 5.01 79.67 341.42 17.96 341.38 20.06 390.84 61.743 146.833 61.743 146.833 "Cwa" 5 "Limpopo" 236 "Waterberg" 1
"260" 30.5833333333333 -24.5833333333333 1 17.074 13.093 61.05 2940.58 25.705 4.418 21.287 20.087 12.752 20.087 12.752 939.83 169.04 10.57 76.67 490.11 37.08 490.11 37.08 512.34 61.154 140.959 61.154 140.959 "Cwa" 5 "Limpopo" 228 "Sekhukhuneland" 1
"261" 30.6666666666667 -24.5833333333333 1 18.005 13.103 60.82 2963.79 26.741 5.361 21.38 21.084 13.663 21.084 13.663 916.77 165.34 10.49 76.75 479.02 35.57 479.02 35.57 492.68 64.72 148.404 64.72 148.404 "Cwa" 6 "Mpumalanga" 250 "Lydenburg" 1
"262" 30.9166666666667 -24.5833333333333 1 18.791 12.499 62.34 2689.23 27.116 7.189 19.927 21.639 14.854 21.639 14.854 918.71 169.72 10.83 77.92 484.1 34.82 484.1 34.82 486.85 68.209 154.087 68.209 154.087 "Cwa" 5 "Limpopo" 215 "Mapulaneng" 1
"263" 31 -24.5833333333333 1 20.613 12.624 61.33 2798.19 29.151 8.728 20.423 23.632 16.538 23.632 16.538 799.73 151.48 8.11 79.07 427.33 27.52 427.33 27.52 422.11 74.994 168.642 74.994 168.642 "Csc" 5 "Limpopo" 215 "Mapulaneng" 1
"264" 28.25 -24.6666666666667 1 17.52 15.517 57.9 4003.45 28.319 1.686 26.633 21.61 11.801 21.61 11.795 671.43 127.35 5.29 79.44 342.29 18.27 342.29 23.94 392.02 62.299 148.163 62.299 148.163 "Cwa" 5 "Limpopo" 236 "Waterberg" 1
"265" 28.3333333333333 -24.6666666666667 1 17.783 15.774 58 4033.86 28.728 1.753 26.975 21.883 12.012 21.917 12.012 656.43 123.35 4.83 79.6 333.62 17.29 333.55 18.6 384.03 63.137 150.215 63.137 150.215 "Csc" 5 "Limpopo" 236 "Waterberg" 1
"266" 28.4166666666667 -24.6666666666667 1 17.978 15.961 58.24 4034.21 28.998 1.863 27.135 22.014 12.191 22.128 12.191 644.23 120.59 4.2 79.76 327.33 16.27 325.85 16.38 378.43 63.779 151.678 63.779 151.678 "Csc" 5 "Limpopo" 236 "Waterberg" 1
"267" 29.1666666666667 -24.6666666666667 1 19.873 15.829 57.09 4145.91 30.981 3.518 27.463 23.802 13.905 24.119 13.905 534.16 104.81 3 80.31 278.79 13.11 271.45 13.11 322.42 70.836 166.513 70.836 166.513 "BSh" 5 "Limpopo" 225 "Potgietersrus" 1
"268" 30.3333333333333 -24.6666666666667 1 19.724 14.287 58.06 3550.56 29.655 5.203 24.452 23.5 14.612 23.5 14.612 750.97 133.49 6.95 75.48 386.5 26.34 386.5 26.34 410.28 70.396 163.385 70.396 163.385 "Csc" 6 "Mpumalanga" 250 "Lydenburg" 1
"269" 30.5833333333333 -24.6666666666667 1 17.236 13.336 60.61 3038.27 26.132 4.286 21.846 20.369 12.794 20.369 12.794 921.97 164.79 10.04 76.6 479.95 36.15 479.95 36.15 503.73 61.662 142.519 61.662 142.519 "Cwa" 6 "Mpumalanga" 250 "Lydenburg" 1
"270" 30.6666666666667 -24.6666666666667 1 17.229 13.145 61.17 2936.54 25.956 4.588 21.368 20.236 12.916 20.236 12.916 943.55 169.48 10.51 76.95 493.34 36.92 493.34 36.92 512.53 61.805 142.232 61.805 142.232 "Cwa" 6 "Mpumalanga" 250 "Lydenburg" 1
"271" 31 -24.6666666666667 1 20.51 12.644 61.06 2806.72 29.141 8.605 20.536 23.542 16.434 23.542 16.434 839.16 156.64 9.68 77.99 442.27 30.07 442.27 30.07 441.35 74.606 167.904 74.606 167.904 "Csc" 5 "Limpopo" 215 "Mapulaneng" 1
"272" 31.0833333333333 -24.6666666666667 1 20.936 12.677 60.22 2876.63 29.773 8.893 20.88 24.09 16.779 24.09 16.779 768.98 144.26 8.62 78.13 407.58 27.82 407.58 27.82 407.19 76.065 171.375 76.065 171.375 "Csc" 5 "Limpopo" 215 "Mapulaneng" 1
"273" 28.1666666666667 -24.75 1 17.122 15.21 57.9 3940.75 27.737 1.63 26.107 21.109 11.497 21.138 11.492 695.27 131.42 6.03 78.6 352.81 19.96 352.81 29.82 406.33 60.981 144.944 60.981 144.944 "Cwa" 5 "Limpopo" 235 "Warmbad" 1
"274" 28.25 -24.75 1 17.382 15.436 57.98 3976.08 28.118 1.699 26.419 21.323 11.702 21.436 11.698 680.51 126.84 5.77 78.85 344.81 18.97 344.4 26.04 399.15 61.831 146.973 61.831 146.973 "Cwa" 5 "Limpopo" 236 "Waterberg" 1
"275" 28.3333333333333 -24.75 1 17.918 15.848 58.03 4049.36 28.892 1.854 27.038 21.953 12.126 22.077 12.125 654.67 119.08 4.89 79.37 331.85 17 331.22 18.22 385.62 63.677 151.31 63.677 151.31 "Csc" 5 "Limpopo" 236 "Waterberg" 1
"276" 28.4166666666667 -24.75 1 18.262 16.098 58.22 4076.03 29.369 2.007 27.362 22.283 12.428 22.462 12.428 637.36 114.61 4.1 79.72 324.17 15.19 321.3 15.43 377.9 64.849 154.024 64.849 154.024 "BSh" 5 "Limpopo" 236 "Waterberg" 1
"277" 30.3333333333333 -24.75 1 18.886 14.275 58.12 3515.6 28.771 4.432 24.339 22.58 13.814 22.58 13.814 786.55 137.25 7.05 75.49 402.88 27.73 402.88 27.73 434.51 67.229 156.673 67.229 156.673 "Csc" 6 "Mpumalanga" 250 "Lydenburg" 1
"278" 30.4166666666667 -24.75 1 18.078 14.023 58.75 3381.04 27.717 4.046 23.671 21.607 13.177 21.607 13.177 834.2 145.88 7.91 75.7 428.79 30.97 428.79 30.97 460.76 64.338 149.976 64.338 149.976 "Cwa" 6 "Mpumalanga" 250 "Lydenburg" 1
"279" 30.5833333333333 -24.75 1 16.994 13.463 60.64 3056.59 25.993 3.923 22.07 20.117 12.513 20.117 12.513 918.13 163.34 9.5 76.62 476.9 35.86 476.9 35.86 505.36 60.694 140.615 60.694 140.615 "Cwa" 6 "Mpumalanga" 250 "Lydenburg" 1
"280" 30.6666666666667 -24.75 1 16.099 12.929 62.28 2735.44 24.502 3.881 20.621 18.835 12.036 18.835 12.036 979.19 175.24 10.89 77.05 510.65 39.31 510.65 39.31 540.02 57.77 132.731 57.77 132.731 "Cwa" 6 "Mpumalanga" 260 "Pelgrimsrus" 1
"281" 28.0833333333333 -24.8333333333333 1 18.395 15.627 57.21 4105.11 29.335 2.279 27.056 22.575 12.545 22.58 12.508 644.07 118.73 5.47 79.84 329.96 17.69 329.96 28.25 379.31 65.806 155.438 65.806 155.438 "BSh" 5 "Limpopo" 235 "Warmbad" 1
"282" 28.1666666666667 -24.8333333333333 1 17.884 15.541 57.76 4042.4 28.723 2.004 26.719 21.957 12.11 22.011 12.101 664.04 121.75 5.73 79.1 337.35 18.55 337.21 28.33 391.22 63.81 151.167 63.81 151.167 "Csc" 5 "Limpopo" 235 "Warmbad" 1
"283" 28.3333333333333 -24.8333333333333 1 18.05 15.775 58.04 4038.51 28.974 2.072 26.902 22 12.272 22.176 12.267 651.76 119.95 4.75 79.62 331.56 16.41 329.32 21.16 388.36 64.334 152.367 64.334 152.367 "Csc" 5 "Limpopo" 235 "Warmbad" 1
"284" 28.4166666666667 -24.8333333333333 1 18.298 15.939 58.25 4047.74 29.302 2.224 27.078 22.254 12.512 22.454 12.511 639.05 117.77 4.14 79.76 326.87 14.72 321.14 16.66 383.96 65.235 154.367 65.235 154.367 "BSh" 5 "Limpopo" 235 "Warmbad" 1
"285" 29.4166666666667 -24.8333333333333 1 20.089 16.113 55.49 4406.05 31.627 2.883 28.744 24.286 13.742 24.66 13.742 563.84 107.82 3.99 78.11 287.03 14.77 282.61 14.77 332.78 70.867 168.452 70.867 168.452 "BSh" 5 "Limpopo" 222 "Nebo" 1
"286" 30.3333333333333 -24.8333333333333 1 18.28 14.334 58.35 3509.52 28.196 3.819 24.377 21.947 13.212 21.947 13.212 794.35 137.52 7.02 75.41 404.34 28.39 404.34 28.39 443.94 64.913 151.873 64.913 151.873 "Csc" 6 "Mpumalanga" 250 "Lydenburg" 1
"287" 30.4166666666667 -24.8333333333333 1 17.663 14.164 58.68 3414.94 27.429 3.511 23.918 21.212 12.723 21.212 12.723 827.37 143.88 7.17 75.77 423.1 30.71 423.1 30.71 462.3 62.675 146.779 62.675 146.779 "Cwa" 6 "Mpumalanga" 250 "Lydenburg" 1
"288" 30.5 -24.8333333333333 1 16.49 13.776 60.27 3172.09 25.733 3.031 22.702 19.729 11.846 19.729 11.846 878.79 155.5 8.07 76.4 451.86 34.23 451.86 34.23 493.61 58.506 136.873 58.506 136.873 "Cwa" 6 "Mpumalanga" 250 "Lydenburg" 1
"289" 30.5833333333333 -24.8333333333333 1 16.517 13.59 60.59 3074.62 25.607 3.335 22.272 19.634 12.002 19.634 12.002 910.5 160.65 8.88 76.56 471.34 35.52 471.34 35.52 506.81 58.806 136.856 58.806 136.856 "Cwa" 6 "Mpumalanga" 250 "Lydenburg" 1
"290" 28.1666666666667 -24.9166666666667 1 18.955 15.875 57.83 4139.75 29.968 2.634 27.334 23.179 13.058 23.179 13.002 614.3 115.9 5 80.83 314.71 16 314.71 25.69 366.69 67.889 159.874 67.889 159.874 "BSh" 5 "Limpopo" 235 "Warmbad" 1
"291" 28.3333333333333 -24.9166666666667 1 18.797 15.9 58 4098.32 29.863 2.647 27.216 22.79 12.936 22.978 12.924 620.77 122.58 4 81.8 318.38 14 317 22.99 376.79 67.36 158.521 67.36 158.521 "BSh" 5 "Limpopo" 235 "Warmbad" 1
"292" 29.25 -24.9166666666667 1 19.962 16.205 57.78 4129.92 31.115 3.27 27.845 23.958 14.037 24.229 14.037 545.12 104.41 4 78.29 278.43 13.31 270.23 13.31 323.63 71.166 167.268 71.166 167.268 "BSh" 6 "Mpumalanga" 246 "Groblersdal" 1
"293" 29.3333333333333 -24.9166666666667 1 20.091 16.257 56.49 4316.69 31.542 2.979 28.563 24.238 13.898 24.573 13.898 551.04 106 4 78.3 280.96 14 273.93 14 326.25 71.208 168.515 71.208 168.515 "BSh" 6 "Mpumalanga" 246 "Groblersdal" 1
"294" 29.4166666666667 -24.9166666666667 1 19.774 16.07 56.55 4258.13 31.087 2.895 28.192 23.872 13.655 24.207 13.655 578.61 108.18 4.2 77.74 294.19 14.79 287.46 14.79 341.56 69.983 165.837 69.983 165.837 "BSh" 5 "Limpopo" 222 "Nebo" 1
"295" 31 -24.9166666666667 1 19.299 12.288 62.07 2629.89 27.679 8.012 19.667 22.203 15.501 22.203 15.501 1058.28 187.78 13.3 75.03 539.16 43.99 539.16 43.99 554.27 70.418 158.234 70.418 158.234 "Csc" 6 "Mpumalanga" 260 "Pelgrimsrus" 1
"296" 31.0833333333333 -24.9166666666667 1 20.161 12.5 61.02 2735.44 28.943 8.61 20.333 23.233 16.243 23.233 16.243 933.31 163.9 11.93 74.34 471.7 39.98 471.7 39.98 490.12 73.505 165.331 73.505 165.331 "Csc" 5 "Limpopo" 215 "Mapulaneng" 1
"297" 31.25 -24.9166666666667 1 21.363 12.907 57.41 3134.08 30.937 8.626 22.311 24.885 16.882 24.885 16.882 695.17 122.16 9.58 73.26 351.81 31.55 351.81 31.55 373.04 77.32 175.433 77.32 175.433 "BSh" 5 "Limpopo" 217 "Mhala" 1
"298" 31.4166666666667 -24.9166666666667 1 21.521 12.91 55.9 3345.55 31.289 8.369 22.92 25.25 16.734 25.25 16.734 653.9 116.74 9.01 72.99 331.96 30.66 331.96 30.66 350.4 77.346 176.905 77.346 176.905 "BSh" 5 "Limpopo" 217 "Mhala" 1
"299" 28.1666666666667 -25 1 19.179 15.912 57.87 4134.99 30.204 2.812 27.392 23.224 13.269 23.39 13.237 598.93 112.58 5 80.41 305.63 16 305.12 24.8 358.66 68.685 161.519 68.685 161.519 "BSh" 5 "Limpopo" 235 "Warmbad" 1
"300" 28.3333333333333 -25 1 19.008 15.921 58 4084.95 30.028 2.792 27.236 22.935 13.193 23.193 13.153 604.3 116.89 4.73 81.09 310.05 14.76 305.95 23.85 366.98 68.134 160.128 68.134 160.128 "BSh" 5 "Limpopo" 235 "Warmbad" 1
"301" 29.1666666666667 -25 1 19.941 16.228 58.13 4063.22 31.053 3.442 27.611 23.934 14.126 24.176 14.126 549.08 105.93 4 79.15 283.47 13 272.64 13 330.16 71.156 167.074 71.156 167.074 "BSh" 6 "Mpumalanga" 246 "Groblersdal" 1
"302" 29.25 -25 1 19.851 16.15 58.23 4007.64 30.881 3.455 27.426 23.775 14.115 24.031 14.115 553.35 105.2 4 78.56 283.04 12.87 273.37 12.87 329.7 70.861 166.194 70.861 166.194 "BSh" 6 "Mpumalanga" 246 "Groblersdal" 1
"303" 29.3333333333333 -25 1 19.927 16.15 57.73 4097.12 31.058 3.325 27.733 23.924 14.053 24.226 14.053 560.31 106.11 4 78.28 285.69 13.46 277.28 13.46 332.63 70.941 166.913 70.941 166.913 "BSh" 6 "Mpumalanga" 246 "Groblersdal" 1
"304" 29.4166666666667 -25 1 19.388 15.926 57.88 4037.39 30.373 3.073 27.3 23.326 13.605 23.616 13.605 602.65 109.01 4.58 77.22 306.17 15.51 297.1 15.51 356.02 68.92 162.5 68.92 162.5 "BSh" 6 "Mpumalanga" 246 "Groblersdal" 1
"305" 30.9166666666667 -25 1 18.476 12.188 61.9 2599.68 26.691 7.149 19.542 21.283 14.721 21.283 14.721 1109.81 194.08 14.48 74.24 565.63 47.28 565.63 47.28 591.24 67.502 151.588 67.502 151.588 "Cwa" 6 "Mpumalanga" 260 "Pelgrimsrus" 1
"306" 31 -25 1 19.559 12.395 60.58 2742.84 28.233 7.908 20.325 22.617 15.635 22.617 15.635 987.01 170.44 13.06 73.65 498.35 42.53 498.35 42.53 525.73 71.265 160.544 71.265 160.544 "Csc" 6 "Mpumalanga" 260 "Pelgrimsrus" 1
"307" 31.0833333333333 -25 1 20.59 12.747 59.17 2916.49 29.797 8.421 21.376 23.879 16.443 23.879 16.443 827.98 141.64 11.33 72.64 413.91 37.07 413.91 37.07 443.75 74.838 169.038 74.838 169.038 "Csc" 6 "Mpumalanga" 260 "Pelgrimsrus" 1
"308" 31.1666666666667 -25 1 21.075 12.893 58.3 3010.93 30.538 8.624 21.914 24.477 16.794 24.477 16.794 745.17 127.78 10.57 72 370.77 34.87 370.77 34.87 400.84 76.533 173.048 76.533 173.048 "Csc" 5 "Limpopo" 217 "Mhala" 1
"309" 31.25 -25 1 21.454 13.004 56.99 3182 31.14 8.5 22.64 25.029 16.922 25.029 16.922 676.52 117.91 9.48 72.16 338.47 31.66 338.47 31.66 365.84 77.572 176.242 77.572 176.242 "BSh" 5 "Limpopo" 217 "Mhala" 1
"310" 31.3333333333333 -25 1 21.568 12.999 56.3 3285.56 31.302 8.374 22.928 25.224 16.863 25.224 16.863 656.11 115.98 9.13 72.34 329.84 30.97 329.84 30.97 354.34 77.773 177.226 77.773 177.226 "BSh" 6 "Mpumalanga" 267 "Witrivier" 1
"311" 31.4166666666667 -25 1 21.599 12.973 55.61 3397.2 31.373 8.235 23.138 25.377 16.723 25.377 16.723 645.19 115.51 8.94 72.3 325.83 30.59 325.83 30.59 347.58 77.562 177.593 77.562 177.593 "BSh" 6 "Mpumalanga" 267 "Witrivier" 1
